Unnamed: 0,city_edge_id,is_bike,GSV1,GSV2,SAT,mismatch
515,115692_Denver,0,"115692_Denver_MID_GSV1_39.7521160071418,-105.062653317399.jpg","115692_Denver_MID_GSV2_39.7521160071418,-105.062653317399.jpg","115692_Denver_MID_SAT_39.7521160071418,-105.062653317399.jpg",N
713,162096_Houston,0,"162096_Houston_MID_GSV1_29.6898236374052,-95.5959856732133.jpg","162096_Houston_MID_GSV2_29.6898236374052,-95.5959856732133.jpg","162096_Houston_MID_SAT_29.6898236374052,-95.5959856732133.jpg",N
931,212718_Dallas,0,"212718_Dallas_MID_GSV1_32.7007695001397,-96.5722779998218.jpg","212718_Dallas_MID_GSV2_32.7007695001397,-96.5722779998218.jpg","212718_Dallas_MID_SAT_32.7007695001397,-96.5722779998218.jpg",N
1657,607283882_LosAngeles,1,"607283882_LosAngeles_MID3_GSV1_33.9848793370103,-118.435226154536.jpg","607283882_LosAngeles_MID3_GSV2_33.9848793370103,-118.435226154536.jpg","607283882_LosAngeles_SAT3_33.9848793370103,-118.435226154536.jpg",N
1680,700357386_LosAngeles,1,"700357386_LosAngeles_MID4_GSV1_34.0378267618755,-118.224185610395.jpg","700357386_LosAngeles_MID4_GSV2_34.0378267618755,-118.224185610395.jpg","700357386_LosAngeles_SAT4_34.0378267618755,-118.224185610395.jpg",N
1444,159669980_LosAngeles,1,"159669980_LosAngeles_MID1_GSV1_34.1017694,-118.2958402.jpg","159669980_LosAngeles_MID1_GSV2_34.1017694,-118.2958402.jpg","159669980_LosAngeles_SAT1_34.1017694,-118.2958402.jpg",Y
1677,667481206_NewYork,2,"667481206_NewYork_MID5_GSV1_40.8952352202569,-73.8563587549744.jpg","667481206_NewYork_MID5_GSV2_40.8952352202569,-73.8563587549744.jpg","667481206_NewYork_SAT5_40.8952352202569,-73.8563587549744.jpg",N
536,120738_Phoenix,0,"120738_Phoenix_MID_GSV1_33.4067611446355,-112.042944120999.jpg","120738_Phoenix_MID_GSV2_33.4067611446355,-112.042944120999.jpg","120738_Phoenix_MID_SAT_33.4067611446355,-112.042944120999.jpg",N
28,5133_Dallas,0,"5133_Dallas_MID_GSV1_33.0093334373722,-96.9164868863215.jpg","5133_Dallas_MID_GSV2_33.0093334373722,-96.9164868863215.jpg","5133_Dallas_MID_SAT_33.0093334373722,-96.9164868863215.jpg",N
27,4773_Atlanta,0,"4773_Atlanta_MID_GSV1_33.9610431359411,-84.4973637015879.jpg","4773_Atlanta_MID_GSV2_33.9610431359411,-84.4973637015879.jpg","4773_Atlanta_MID_SAT_33.9610431359411,-84.4973637015879.jpg",N
1242,348998_SanJose,1,"348998_SanJose_MID_GSV1_37.3484044992705,-121.986776485446.jpg","348998_SanJose_MID_GSV2_37.3484044992705,-121.986776485446.jpg","348998_SanJose_MID_SAT_37.3484044992705,-121.986776485446.jpg",N
948,216219_Atlanta,0,"216219_Atlanta_MID_GSV1_34.1469018000296,-84.8328134498905.jpg","216219_Atlanta_MID_GSV2_34.1469018000296,-84.8328134498905.jpg","216219_Atlanta_MID_SAT_34.1469018000296,-84.8328134498905.jpg",N
610,137007_SanDiego,0,"137007_SanDiego_MID_GSV1_32.7666237184328,-117.159542725329.jpg","137007_SanDiego_MID_GSV2_32.7666237184328,-117.159542725329.jpg","137007_SanDiego_MID_SAT_32.7666237184328,-117.159542725329.jpg",N
1197,338778_Dallas,1,"338778_Dallas_MID_GSV1_32.7604132547573,-96.8180218550049.jpg","338778_Dallas_MID_GSV2_32.7604132547573,-96.8180218550049.jpg","338778_Dallas_MID_SAT_32.7604132547573,-96.8180218550049.jpg",N
1723,25430003_Philadelphia,2,"25430003_Philadelphia_MID914_GSV1_39.9354783475566,-75.1551434813679.jpg","25430003_Philadelphia_MID914_GSV2_39.9354783475566,-75.1551434813679.jpg","25430003_Philadelphia_SAT914_39.9354783475566,-75.1551434813679.jpg",N
185,43613_SanJose,0,"43613_SanJose_MID_GSV1_37.2642501057106,-121.870138568001.jpg","43613_SanJose_MID_GSV2_37.2642501057106,-121.870138568001.jpg","43613_SanJose_MID_SAT_37.2642501057106,-121.870138568001.jpg",N
1377,1082835445_Chicago,2,"1082835445_Chicago_MID4_GSV1_41.8852751683597,-87.7221641791173.jpg","1082835445_Chicago_MID4_GSV2_41.8852751683597,-87.7221641791173.jpg","1082835445_Chicago_SAT4_41.8852751683597,-87.7221641791173.jpg",N
1726,25430003_Philadelphia,2,"25430003_Philadelphia_MID921_GSV1_39.9361042286038,-75.1574804060702.jpg","25430003_Philadelphia_MID921_GSV2_39.9361042286038,-75.1574804060702.jpg","25430003_Philadelphia_SAT921_39.9361042286038,-75.1574804060702.jpg",N
144,33244_Houston,0,"33244_Houston_MID_GSV1_29.5315825284381,-95.3473201584697.jpg","33244_Houston_MID_GSV2_29.5315825284381,-95.3473201584697.jpg","33244_Houston_MID_SAT_29.5315825284381,-95.3473201584697.jpg",N
1421,145814219_Chicago,2,"145814219_Chicago_MID3_GSV1_41.9149470718558,-87.7558576526267.jpg","145814219_Chicago_MID3_GSV2_41.9149470718558,-87.7558576526267.jpg","145814219_Chicago_SAT3_41.9149470718558,-87.7558576526267.jpg",Y
1605,456928137_LosAngeles,1,"456928137_LosAngeles_MID2_GSV1_34.0266921358999,-118.389054958772.jpg","456928137_LosAngeles_MID2_GSV2_34.0266921358999,-118.389054958772.jpg","456928137_LosAngeles_SAT2_34.0266921358999,-118.389054958772.jpg",N
1582,428100724_Seattle,2,"428100724_Seattle_MID1_GSV1_47.5808302,-122.2966894.jpg","428100724_Seattle_MID1_GSV2_47.5808302,-122.2966894.jpg","428100724_Seattle_SAT1_47.5808302,-122.2966894.jpg",N
1406,1256072012_Chicago,2,"1256072012_Chicago_MID3_GSV1_41.9180935477927,-87.7622704604381.jpg","1256072012_Chicago_MID3_GSV2_41.9180935477927,-87.7622704604381.jpg","1256072012_Chicago_SAT3_41.9180935477927,-87.7622704604381.jpg",Y
1452,165880118_LosAngeles,1,"165880118_LosAngeles_MID3_GSV1_33.985987882621,-118.438725561583.jpg","165880118_LosAngeles_MID3_GSV2_33.985987882621,-118.438725561583.jpg","165880118_LosAngeles_SAT3_33.985987882621,-118.438725561583.jpg",N
1661,630677037_NewYork,2,"630677037_NewYork_MID1_GSV1_40.6949665,-73.987162.jpg","630677037_NewYork_MID1_GSV2_40.6949665,-73.987162.jpg","630677037_NewYork_SAT1_40.6949665,-73.987162.jpg",N
868,198195_Sacramento,1,"198195_Sacramento_MID_GSV1_38.4235641544479,-121.349017802796.jpg","198195_Sacramento_MID_GSV2_38.4235641544479,-121.349017802796.jpg","198195_Sacramento_MID_SAT_38.4235641544479,-121.349017802796.jpg",N
1090,243501_Houston,0,"243501_Houston_MID_GSV1_29.7398372500354,-95.326333750254.jpg","243501_Houston_MID_GSV2_29.7398372500354,-95.326333750254.jpg","243501_Houston_MID_SAT_29.7398372500354,-95.326333750254.jpg",N
1510,29482558_SanFrancisco,1,"29482558_SanFrancisco_MID3_GSV1_37.7649496508556,-122.400027587859.jpg","29482558_SanFrancisco_MID3_GSV2_37.7649496508556,-122.400027587859.jpg","29482558_SanFrancisco_SAT3_37.7649496508556,-122.400027587859.jpg",N
1602,455677098_Portland,1,"455677098_Portland_MID1_GSV1_45.5900498,-122.6807698.jpg","455677098_Portland_MID1_GSV2_45.5900498,-122.6807698.jpg","455677098_Portland_SAT1_45.5900498,-122.6807698.jpg",N
203,48031_StLouis,0,"48031_StLouis_MID_GSV1_38.5955896524233,-90.0715121454345.jpg","48031_StLouis_MID_GSV2_38.5955896524233,-90.0715121454345.jpg","48031_StLouis_MID_SAT_38.5955896524233,-90.0715121454345.jpg",N
894,205093_StLouis,0,"205093_StLouis_MID_GSV1_38.6582108000389,-90.5676427502306.jpg","205093_StLouis_MID_GSV2_38.6582108000389,-90.5676427502306.jpg","205093_StLouis_MID_SAT_38.6582108000389,-90.5676427502306.jpg",N
1654,597125500_SanFrancisco,2,"597125500_SanFrancisco_MID5_GSV1_37.7717085097459,-122.475531895837.jpg","597125500_SanFrancisco_MID5_GSV2_37.7717085097459,-122.475531895837.jpg","597125500_SanFrancisco_SAT5_37.7717085097459,-122.475531895837.jpg",Y
1848,8814545_Boston,1,"8814545_Boston_MID99_GSV1_42.3097826649727,-71.137187355823.jpg","8814545_Boston_MID99_GSV2_42.3097826649727,-71.137187355823.jpg","8814545_Boston_SAT99_42.3097826649727,-71.137187355823.jpg",N
481,109078_LosAngeles,0,"109078_LosAngeles_MID_GSV1_33.831564666089,-118.275428252959.jpg","109078_LosAngeles_MID_GSV2_33.831564666089,-118.275428252959.jpg","109078_LosAngeles_MID_SAT_33.831564666089,-118.275428252959.jpg",N
119,26245_Chicago,0,"26245_Chicago_MID_GSV1_41.5773395252169,-87.4453229124581.jpg","26245_Chicago_MID_GSV2_41.5773395252169,-87.4453229124581.jpg","26245_Chicago_MID_SAT_41.5773395252169,-87.4453229124581.jpg",N
1554,398255483_LosAngeles,2,"398255483_LosAngeles_MID2_GSV1_33.8660532352265,-118.177346115685.jpg","398255483_LosAngeles_MID2_GSV2_33.8660532352265,-118.177346115685.jpg","398255483_LosAngeles_SAT2_33.8660532352265,-118.177346115685.jpg",N
883,202585_Sacramento,0,"202585_Sacramento_MID_GSV1_38.5711435001476,-121.459106499959.jpg","202585_Sacramento_MID_GSV2_38.5711435001476,-121.459106499959.jpg","202585_Sacramento_MID_SAT_38.5711435001476,-121.459106499959.jpg",N
1724,25430003_Philadelphia,2,"25430003_Philadelphia_MID916_GSV1_39.9356564249759,-75.1558115457955.jpg","25430003_Philadelphia_MID916_GSV2_39.9356564249759,-75.1558115457955.jpg","25430003_Philadelphia_SAT916_39.9356564249759,-75.1558115457955.jpg",N
372,86481_Houston,0,"86481_Houston_MID_GSV1_29.7335619000417,-95.2401918448766.jpg","86481_Houston_MID_GSV2_29.7335619000417,-95.2401918448766.jpg","86481_Houston_MID_SAT_29.7335619000417,-95.2401918448766.jpg",N
100,22272_Seattle,0,"22272_Seattle_MID_GSV1_47.2501111183483,-122.508475789858.jpg","22272_Seattle_MID_GSV2_47.2501111183483,-122.508475789858.jpg","22272_Seattle_MID_SAT_47.2501111183483,-122.508475789858.jpg",N
1716,22598235_Minneapolis,2,"22598235_Minneapolis_MID913_GSV1_44.9919494388974,-93.2890547348344.jpg","22598235_Minneapolis_MID913_GSV2_44.9919494388974,-93.2890547348344.jpg","22598235_Minneapolis_SAT913_44.9919494388974,-93.2890547348344.jpg",N
953,217116_NewYork,1,"217116_NewYork_MID_GSV1_40.8313943000107,-73.901055099985.jpg","217116_NewYork_MID_GSV2_40.8313943000107,-73.901055099985.jpg","217116_NewYork_MID_SAT_40.8313943000107,-73.901055099985.jpg",N
1736,26472555_SanFrancisco,2,"26472555_SanFrancisco_MID96_GSV1_37.8477872279512,-122.294993929809.jpg","26472555_SanFrancisco_MID96_GSV2_37.8477872279512,-122.294993929809.jpg","26472555_SanFrancisco_SAT96_37.8477872279512,-122.294993929809.jpg",N
396,91845_Chicago,0,"91845_Chicago_MID_GSV1_41.581860201431,-87.3368851604958.jpg","91845_Chicago_MID_GSV2_41.581860201431,-87.3368851604958.jpg","91845_Chicago_MID_SAT_41.581860201431,-87.3368851604958.jpg",N
313,71721_Dallas,0,"71721_Dallas_MID_GSV1_32.8525493892977,-96.702858958395.jpg","71721_Dallas_MID_GSV2_32.8525493892977,-96.702858958395.jpg","71721_Dallas_MID_SAT_32.8525493892977,-96.702858958395.jpg",N
281,65676_LosAngeles,0,"65676_LosAngeles_MID_GSV1_33.880151700388,-118.401810850242.jpg","65676_LosAngeles_MID_GSV2_33.880151700388,-118.401810850242.jpg","65676_LosAngeles_MID_SAT_33.880151700388,-118.401810850242.jpg",N
1709,11143366_Miami,2,"11143366_Miami_MID96_GSV1_25.7115849248501,-80.2882967703435.jpg","11143366_Miami_MID96_GSV2_25.7115849248501,-80.2882967703435.jpg","11143366_Miami_SAT96_25.7115849248501,-80.2882967703435.jpg",N
705,160842_Portland,1,"160842_Portland_MID_GSV1_45.3890554493679,-122.805076155471.jpg","160842_Portland_MID_GSV2_45.3890554493679,-122.805076155471.jpg","160842_Portland_MID_SAT_45.3890554493679,-122.805076155471.jpg",N
1565,40785410_NewYork,2,"40785410_NewYork_MID3_GSV1_40.6729685950265,-73.9941305832359.jpg","40785410_NewYork_MID3_GSV2_40.6729685950265,-73.9941305832359.jpg","40785410_NewYork_SAT3_40.6729685950265,-73.9941305832359.jpg",N
1142,254638_Phoenix,0,"254638_Phoenix_MID_GSV1_33.7294100306185,-112.194653830281.jpg","254638_Phoenix_MID_GSV2_33.7294100306185,-112.194653830281.jpg","254638_Phoenix_MID_SAT_33.7294100306185,-112.194653830281.jpg",N
174,41559_Houston,0,"41559_Houston_MID_GSV1_29.7452539999585,-95.3234685007634.jpg","41559_Houston_MID_GSV2_29.7452539999585,-95.3234685007634.jpg","41559_Houston_MID_SAT_29.7452539999585,-95.3234685007634.jpg",N
1454,168354271_Boston,2,"168354271_Boston_MID2_GSV1_42.3225048496019,-71.1121460234472.jpg","168354271_Boston_MID2_GSV2_42.3225048496019,-71.1121460234472.jpg","168354271_Boston_SAT2_42.3225048496019,-71.1121460234472.jpg",N
769,177494_LosAngeles,0,"177494_LosAngeles_MID_GSV1_34.0990014786632,-118.106429416837.jpg","177494_LosAngeles_MID_GSV2_34.0990014786632,-118.106429416837.jpg","177494_LosAngeles_MID_SAT_34.0990014786632,-118.106429416837.jpg",N
1902,9943_Atlanta,1,9943_Atlanta_MID_GSV1_33.751145_-84.321218_89.jpg,9943_Atlanta_MID_GSV2_33.751145_-84.321218_269.jpg,9943_Atlanta_SAT_33.7511_-84.3212.jpg,N
1197,338778_Dallas,1,"338778_Dallas_MID_GSV1_32.7604132547573,-96.8180218550049.jpg","338778_Dallas_MID_GSV2_32.7604132547573,-96.8180218550049.jpg","338778_Dallas_MID_SAT_32.7604132547573,-96.8180218550049.jpg",N
1554,398255483_LosAngeles,2,"398255483_LosAngeles_MID2_GSV1_33.8660532352265,-118.177346115685.jpg","398255483_LosAngeles_MID2_GSV2_33.8660532352265,-118.177346115685.jpg","398255483_LosAngeles_SAT2_33.8660532352265,-118.177346115685.jpg",N
1496,263695670_Seattle,1,"263695670_Seattle_MID2_GSV1_47.5689982294573,-122.370743395128.jpg","263695670_Seattle_MID2_GSV2_47.5689982294573,-122.370743395128.jpg","263695670_Seattle_SAT2_47.5689982294573,-122.370743395128.jpg",N
175,41666_Phoenix,0,"41666_Phoenix_MID_GSV1_33.4074449107764,-111.925745636621.jpg","41666_Phoenix_MID_GSV2_33.4074449107764,-111.925745636621.jpg","41666_Phoenix_MID_SAT_33.4074449107764,-111.925745636621.jpg",N
238,56259_Phoenix,0,"56259_Phoenix_MID_GSV1_33.3901904463295,-112.573662457577.jpg","56259_Phoenix_MID_GSV2_33.3901904463295,-112.573662457577.jpg","56259_Phoenix_MID_SAT_33.3901904463295,-112.573662457577.jpg",N
1390,1124214771_Chicago,2,"1124214771_Chicago_MID6_GSV1_41.8230198767433,-87.6821031801883.jpg","1124214771_Chicago_MID6_GSV2_41.8230198767433,-87.6821031801883.jpg","1124214771_Chicago_SAT6_41.8230198767433,-87.6821031801883.jpg",Y
1412,127681476_Minneapolis,1,"127681476_Minneapolis_MID2_GSV1_44.9680011690933,-93.2716160560073.jpg","127681476_Minneapolis_MID2_GSV2_44.9680011690933,-93.2716160560073.jpg","127681476_Minneapolis_SAT2_44.9680011690933,-93.2716160560073.jpg",N
1709,11143366_Miami,2,"11143366_Miami_MID96_GSV1_25.7115849248501,-80.2882967703435.jpg","11143366_Miami_MID96_GSV2_25.7115849248501,-80.2882967703435.jpg","11143366_Miami_SAT96_25.7115849248501,-80.2882967703435.jpg",N
1628,522074006_Baltimore,2,"522074006_Baltimore_MID3_GSV1_39.3598358160418,-76.554961483851.jpg","522074006_Baltimore_MID3_GSV2_39.3598358160418,-76.554961483851.jpg","522074006_Baltimore_SAT3_39.3598358160418,-76.554961483851.jpg",N
470,107342_Houston,0,"107342_Houston_MID_GSV1_30.0706528405935,-95.168723650841.jpg","107342_Houston_MID_GSV2_30.0706528405935,-95.168723650841.jpg","107342_Houston_MID_SAT_30.0706528405935,-95.168723650841.jpg",N
819,186708_Dallas,0,"186708_Dallas_MID_GSV1_32.9108633014843,-96.6408604003085.jpg","186708_Dallas_MID_GSV2_32.9108633014843,-96.6408604003085.jpg","186708_Dallas_MID_SAT_32.9108633014843,-96.6408604003085.jpg",N
1835,8642073_Boston,1,"8642073_Boston_MID94_GSV1_42.3320655808479,-71.1558373501359.jpg","8642073_Boston_MID94_GSV2_42.3320655808479,-71.1558373501359.jpg","8642073_Boston_SAT94_42.3320655808479,-71.1558373501359.jpg",N
327,74303_SanDiego,1,"74303_SanDiego_MID_GSV1_32.9449243122251,-117.075840494239.jpg","74303_SanDiego_MID_GSV2_32.9449243122251,-117.075840494239.jpg","74303_SanDiego_MID_SAT_32.9449243122251,-117.075840494239.jpg",N
1207,341877_Dallas,0,"341877_Dallas_MID_GSV1_32.7205218896618,-96.989975200478.jpg","341877_Dallas_MID_GSV2_32.7205218896618,-96.989975200478.jpg","341877_Dallas_MID_SAT_32.7205218896618,-96.989975200478.jpg",N
1646,59525607_Chicago,2,"59525607_Chicago_MID1_GSV1_41.8765755,-87.765347.jpg","59525607_Chicago_MID1_GSV2_41.8765755,-87.765347.jpg","59525607_Chicago_SAT1_41.8765755,-87.765347.jpg",N
128,28186_Miami,0,"28186_Miami_MID_GSV1_25.9208800499996,-80.1758085500059.jpg","28186_Miami_MID_GSV2_25.9208800499996,-80.1758085500059.jpg","28186_Miami_MID_SAT_25.9208800499996,-80.1758085500059.jpg",N
1581,428100719_Seattle,2,"428100719_Seattle_MID2_GSV1_47.5823430332589,-122.297818275928.jpg","428100719_Seattle_MID2_GSV2_47.5823430332589,-122.297818275928.jpg","428100719_Seattle_SAT2_47.5823430332589,-122.297818275928.jpg",N
1486,252359003_Pittsburgh,1,"252359003_Pittsburgh_MID2_GSV1_40.4616831260589,-79.9283357253326.jpg","252359003_Pittsburgh_MID2_GSV2_40.4616831260589,-79.9283357253326.jpg","252359003_Pittsburgh_SAT2_40.4616831260589,-79.9283357253326.jpg",Y
669,151805_SanJose,1,"151805_SanJose_MID_GSV1_36.9684142787016,-122.032847050821.jpg","151805_SanJose_MID_GSV2_36.9684142787016,-122.032847050821.jpg","151805_SanJose_MID_SAT_36.9684142787016,-122.032847050821.jpg",N
1739,8636133_Boston,2,"8636133_Boston_MID911_GSV1_42.3447373342488,-71.0703370917708.jpg","8636133_Boston_MID911_GSV2_42.3447373342488,-71.0703370917708.jpg","8636133_Boston_SAT911_42.3447373342488,-71.0703370917708.jpg",N
1572,423493106_Houston,2,"423493106_Houston_MID1_GSV1_29.7266162,-95.317519.jpg","423493106_Houston_MID1_GSV2_29.7266162,-95.317519.jpg","423493106_Houston_SAT1_29.7266162,-95.317519.jpg",N
1646,59525607_Chicago,2,"59525607_Chicago_MID1_GSV1_41.8765755,-87.765347.jpg","59525607_Chicago_MID1_GSV2_41.8765755,-87.765347.jpg","59525607_Chicago_SAT1_41.8765755,-87.765347.jpg",N
1421,145814219_Chicago,2,"145814219_Chicago_MID3_GSV1_41.9149470718558,-87.7558576526267.jpg","145814219_Chicago_MID3_GSV2_41.9149470718558,-87.7558576526267.jpg","145814219_Chicago_SAT3_41.9149470718558,-87.7558576526267.jpg",Y
1682,700357472_LosAngeles,1,"700357472_LosAngeles_MID2_GSV1_34.0383232129708,-118.231968153803.jpg","700357472_LosAngeles_MID2_GSV2_34.0383232129708,-118.231968153803.jpg","700357472_LosAngeles_SAT2_34.0383232129708,-118.231968153803.jpg",N
783,181253_Phoenix,0,"181253_Phoenix_MID_GSV1_33.5242048075596,-111.925189294942.jpg","181253_Phoenix_MID_GSV2_33.5242048075596,-111.925189294942.jpg","181253_Phoenix_MID_SAT_33.5242048075596,-111.925189294942.jpg",N
435,100883_Phoenix,1,"100883_Phoenix_MID_GSV1_33.6023020998147,-111.874032899018.jpg","100883_Phoenix_MID_GSV2_33.6023020998147,-111.874032899018.jpg","100883_Phoenix_MID_SAT_33.6023020998147,-111.874032899018.jpg",N
1541,384329383_LosAngeles,2,"384329383_LosAngeles_MID4_GSV1_34.1017117643359,-118.313214775961.jpg","384329383_LosAngeles_MID4_GSV2_34.1017117643359,-118.313214775961.jpg","384329383_LosAngeles_SAT4_34.1017117643359,-118.313214775961.jpg",Y
1745,8636133_Boston,2,"8636133_Boston_MID97_GSV1_42.3440668880574,-71.0714727247225.jpg","8636133_Boston_MID97_GSV2_42.3440668880574,-71.0714727247225.jpg","8636133_Boston_SAT97_42.3440668880574,-71.0714727247225.jpg",N
1551,398048104_LosAngeles,2,"398048104_LosAngeles_MID1_GSV1_34.1017458,-118.3069572.jpg","398048104_LosAngeles_MID1_GSV2_34.1017458,-118.3069572.jpg","398048104_LosAngeles_SAT1_34.1017458,-118.3069572.jpg",Y
1792,440702240_SanFrancisco,1,"440702240_SanFrancisco_MID97_GSV1_37.9252606183571,-122.366871323639.jpg","440702240_SanFrancisco_MID97_GSV2_37.9252606183571,-122.366871323639.jpg","440702240_SanFrancisco_SAT97_37.9252606183571,-122.366871323639.jpg",N
1367,1019985671_Minneapolis,1,"1019985671_Minneapolis_MID3_GSV1_44.9859147356165,-93.238773229972.jpg","1019985671_Minneapolis_MID3_GSV2_44.9859147356165,-93.238773229972.jpg","1019985671_Minneapolis_SAT3_44.9859147356165,-93.238773229972.jpg",N
263,61577_Houston,0,"61577_Houston_MID_GSV1_29.8894689410261,-95.4770070070955.jpg","61577_Houston_MID_GSV2_29.8894689410261,-95.4770070070955.jpg","61577_Houston_MID_SAT_29.8894689410261,-95.4770070070955.jpg",N
1408,1260443991_Chicago,2,"1260443991_Chicago_MID3_GSV1_41.8915705718527,-87.6897467187037.jpg","1260443991_Chicago_MID3_GSV2_41.8915705718527,-87.6897467187037.jpg","1260443991_Chicago_SAT3_41.8915705718527,-87.6897467187037.jpg",Y
656,148333_Houston,0,"148333_Houston_MID_GSV1_29.736040908829,-95.581232350387.jpg","148333_Houston_MID_GSV2_29.736040908829,-95.581232350387.jpg","148333_Houston_MID_SAT_29.736040908829,-95.581232350387.jpg",N
1426,148624558_Baltimore,2,"148624558_Baltimore_MID7_GSV1_39.3682541872555,-76.5476649667852.jpg","148624558_Baltimore_MID7_GSV2_39.3682541872555,-76.5476649667852.jpg","148624558_Baltimore_SAT7_39.3682541872555,-76.5476649667852.jpg",Y
1061,239234_StLouis,0,"239234_StLouis_MID_GSV1_38.5927747798849,-90.5675066596265.jpg","239234_StLouis_MID_GSV2_38.5927747798849,-90.5675066596265.jpg","239234_StLouis_MID_SAT_38.5927747798849,-90.5675066596265.jpg",N
1505,277135210_NewYork,1,"277135210_NewYork_MID1_GSV1_40.8821731,-73.8635843.jpg","277135210_NewYork_MID1_GSV2_40.8821731,-73.8635843.jpg","277135210_NewYork_SAT1_40.8821731,-73.8635843.jpg",N
1745,8636133_Boston,2,"8636133_Boston_MID97_GSV1_42.3440668880574,-71.0714727247225.jpg","8636133_Boston_MID97_GSV2_42.3440668880574,-71.0714727247225.jpg","8636133_Boston_SAT97_42.3440668880574,-71.0714727247225.jpg",N
1140,253593_SanJose,1,"253593_SanJose_MID_GSV1_37.2603061319448,-121.946089596081.jpg","253593_SanJose_MID_GSV2_37.2603061319448,-121.946089596081.jpg","253593_SanJose_MID_SAT_37.2603061319448,-121.946089596081.jpg",Y
768,177486_Chicago,0,"177486_Chicago_MID_GSV1_41.6700860500047,-87.6749648000427.jpg","177486_Chicago_MID_GSV2_41.6700860500047,-87.6749648000427.jpg","177486_Chicago_MID_SAT_41.6700860500047,-87.6749648000427.jpg",N
1413,127681476_Minneapolis,1,"127681476_Minneapolis_MID3_GSV1_44.9688987458438,-93.271587354864.jpg","127681476_Minneapolis_MID3_GSV2_44.9688987458438,-93.271587354864.jpg","127681476_Minneapolis_SAT3_44.9688987458438,-93.271587354864.jpg",N
